2024-05-21 13:33:10.901435 - Object: person, Distance: 412.12 cm
2024-05-21 13:33:10.901435 - Object: person, Distance: 407.19 cm
2024-05-21 13:33:10.902942 - Object: person, Distance: 451.83 cm
2024-05-21 13:33:10.902942 - Object: person, Distance: 426.33 cm
2024-05-21 13:33:10.904191 - Object: person, Distance: 438.71 cm
2024-05-21 13:33:11.077338 - Object: person, Distance: 489.21 cm
2024-05-21 13:33:11.078352 - Object: person, Distance: 413.37 cm
2024-05-21 13:33:11.079360 - Object: person, Distance: 415.90 cm
2024-05-21 13:33:11.079360 - Object: person, Distance: 453.33 cm
2024-05-21 13:33:11.080381 - Object: person, Distance: 425.00 cm
2024-05-21 13:33:11.081389 - Object: person, Distance: 448.84 cm
2024-05-21 13:33:11.254579 - Object: person, Distance: 505.58 cm
2024-05-21 13:33:11.255918 - Object: person, Distance: 413.37 cm
2024-05-21 13:33:11.255918 - Object: person, Distance: 415.90 cm
2024-05-21 13:33:11.257309 - Object: person, Distance: 438.71 cm
2024-05-21 13:33:11.257309 - Object: person, Distance: 433.12 cm
2024-05-21 13:33:11.258648 - Object: person, Distance: 453.33 cm
2024-05-21 13:33:11.427696 - Object: person, Distance: 517.11 cm
2024-05-21 13:33:11.428702 - Object: person, Distance: 414.63 cm
2024-05-21 13:33:11.429710 - Object: person, Distance: 403.56 cm
2024-05-21 13:33:11.429710 - Object: person, Distance: 445.90 cm
2024-05-21 13:33:11.430715 - Object: person, Distance: 425.00 cm
2024-05-21 13:33:11.430715 - Object: person, Distance: 438.71 cm
2024-05-21 13:33:11.613664 - Object: person, Distance: 487.46 cm
2024-05-21 13:33:11.613664 - Object: person, Distance: 408.41 cm
2024-05-21 13:33:11.614667 - Object: person, Distance: 415.90 cm
2024-05-21 13:33:11.615780 - Object: person, Distance: 467.35 cm
2024-05-21 13:33:11.615780 - Object: person, Distance: 423.68 cm
2024-05-21 13:33:11.617027 - Object: person, Distance: 447.37 cm
2024-05-21 13:33:11.796550 - Object: person, Distance: 500.00 cm
2024-05-21 13:33:11.797558 - Object: person, Distance: 410.88 cm
2024-05-21 13:33:11.798570 - Object: person, Distance: 418.46 cm
2024-05-21 13:33:11.798570 - Object: person, Distance: 419.75 cm
2024-05-21 13:33:11.799579 - Object: person, Distance: 447.37 cm
2024-05-21 14:48:57.975316 - Object: person, Distance: 527.13 cm
2024-05-21 14:48:57.975316 - Object: person, Distance: 385.27 cm
2024-05-21 14:48:57.985548 - Object: person, Distance: 372.60 cm
2024-05-21 14:48:58.183878 - Object: person, Distance: 388.57 cm
2024-05-21 14:48:58.187211 - Object: person, Distance: 380.95 cm
2024-05-21 14:48:58.188475 - Object: person, Distance: 396.50 cm
2024-05-21 14:48:58.189490 - Object: person, Distance: 364.61 cm
2024-05-21 14:48:58.189490 - Object: person, Distance: 400.00 cm
2024-05-21 14:48:58.406789 - Object: person, Distance: 394.20 cm
2024-05-21 14:48:58.406789 - Object: person, Distance: 382.02 cm
2024-05-21 14:48:58.408000 - Object: person, Distance: 517.11 cm
2024-05-21 14:48:58.409004 - Object: person, Distance: 403.56 cm
2024-05-21 14:48:58.409004 - Object: person, Distance: 367.57 cm
2024-05-21 14:48:58.612264 - Object: person, Distance: 387.46 cm
2024-05-21 14:48:58.612264 - Object: person, Distance: 383.10 cm
2024-05-21 14:48:58.612264 - Object: person, Distance: 509.36 cm
2024-05-21 14:48:58.612264 - Object: person, Distance: 382.02 cm
2024-05-21 14:48:58.612264 - Object: person, Distance: 368.56 cm
2024-05-21 14:48:58.612264 - Object: person, Distance: 423.68 cm
2024-05-21 14:48:58.854311 - Object: person, Distance: 391.93 cm
2024-05-21 14:48:58.854311 - Object: person, Distance: 383.10 cm
2024-05-21 14:48:58.855376 - Object: person, Distance: 509.36 cm
2024-05-21 14:48:58.856409 - Object: person, Distance: 389.68 cm
2024-05-21 14:48:58.856409 - Object: person, Distance: 374.66 cm
2024-05-21 14:48:59.023883 - Object: person, Distance: 523.08 cm
2024-05-21 14:48:59.024393 - Object: person, Distance: 403.56 cm
2024-05-21 14:48:59.025401 - Object: person, Distance: 375.69 cm
2024-05-21 14:48:59.195485 - Object: person, Distance: 519.08 cm
2024-05-21 14:48:59.196491 - Object: person, Distance: 397.66 cm
2024-05-21 14:48:59.197576 - Object: person, Distance: 382.02 cm
2024-05-21 14:48:59.364414 - Object: person, Distance: 397.66 cm
2024-05-21 14:48:59.365419 - Object: person, Distance: 513.21 cm
2024-05-21 14:48:59.365419 - Object: person, Distance: 397.66 cm
2024-05-21 14:48:59.366480 - Object: person, Distance: 360.74 cm
2024-05-21 14:48:59.534045 - Object: person, Distance: 544.00 cm
2024-05-21 14:48:59.535052 - Object: person, Distance: 395.35 cm
2024-05-21 14:48:59.536058 - Object: person, Distance: 370.57 cm
2024-05-21 14:48:59.713171 - Object: person, Distance: 529.18 cm
2024-05-21 14:48:59.713679 - Object: person, Distance: 382.02 cm
2024-05-21 14:48:59.713679 - Object: person, Distance: 351.42 cm
2024-05-21 14:48:59.880578 - Object: person, Distance: 515.15 cm
2024-05-21 14:48:59.881587 - Object: person, Distance: 385.27 cm
2024-05-21 14:48:59.881587 - Object: person, Distance: 356.96 cm
2024-05-21 14:49:00.042302 - Object: person, Distance: 395.35 cm
2024-05-21 14:49:00.043302 - Object: person, Distance: 500.00 cm
2024-05-21 14:49:00.043809 - Object: person, Distance: 385.27 cm
2024-05-21 14:49:00.043809 - Object: person, Distance: 357.89 cm
2024-05-21 14:49:00.206664 - Object: person, Distance: 390.80 cm
2024-05-21 14:49:00.207678 - Object: person, Distance: 487.46 cm
2024-05-21 14:49:00.207678 - Object: person, Distance: 383.10 cm
2024-05-21 14:49:00.209063 - Object: person, Distance: 368.56 cm
2024-05-21 14:49:00.391274 - Object: person, Distance: 380.95 cm
2024-05-21 14:49:00.392280 - Object: person, Distance: 475.52 cm
2024-05-21 14:49:00.393281 - Object: person, Distance: 385.27 cm
2024-05-21 14:49:00.393281 - Object: person, Distance: 365.59 cm
2024-05-21 14:49:00.564359 - Object: person, Distance: 385.27 cm
2024-05-21 14:49:00.565360 - Object: person, Distance: 380.95 cm
2024-05-21 14:49:00.565360 - Object: person, Distance: 485.71 cm
2024-05-21 14:49:00.566650 - Object: person, Distance: 393.06 cm
2024-05-21 14:49:00.566650 - Object: person, Distance: 368.56 cm
2024-05-21 14:49:00.737765 - Object: person, Distance: 385.27 cm
2024-05-21 14:49:00.738788 - Object: person, Distance: 507.46 cm
2024-05-21 14:49:00.739801 - Object: person, Distance: 387.46 cm
2024-05-21 14:49:00.740856 - Object: person, Distance: 359.79 cm
2024-05-21 14:49:18.711751 - Object: person, Distance: 373.63 cm
2024-05-21 14:49:18.711751 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:18.719955 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:18.719955 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:18.719955 - Object: person, Distance: 391.93 cm
2024-05-21 14:49:18.896098 - Object: person, Distance: 370.57 cm
2024-05-21 14:49:18.897103 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:18.897103 - Object: person, Distance: 365.59 cm
2024-05-21 14:49:18.898111 - Object: person, Distance: 379.89 cm
2024-05-21 14:49:18.899118 - Object: person, Distance: 389.68 cm
2024-05-21 14:49:19.072821 - Object: person, Distance: 375.69 cm
2024-05-21 14:49:19.073827 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:19.074834 - Object: person, Distance: 371.58 cm
2024-05-21 14:49:19.074834 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:19.075842 - Object: person, Distance: 393.06 cm
2024-05-21 14:49:19.261510 - Object: person, Distance: 397.66 cm
2024-05-21 14:49:19.262516 - Object: person, Distance: 374.66 cm
2024-05-21 14:49:19.262516 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:19.263941 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:19.264447 - Object: person, Distance: 378.83 cm
2024-05-21 14:49:19.264447 - Object: person, Distance: 390.80 cm
2024-05-21 14:49:19.445138 - Object: person, Distance: 376.73 cm
2024-05-21 14:49:19.446148 - Object: person, Distance: 378.83 cm
2024-05-21 14:49:19.447158 - Object: person, Distance: 373.63 cm
2024-05-21 14:49:19.447158 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:19.448165 - Object: person, Distance: 396.50 cm
2024-05-21 14:49:19.621364 - Object: person, Distance: 379.89 cm
2024-05-21 14:49:19.622765 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:19.625822 - Object: person, Distance: 375.69 cm
2024-05-21 14:49:19.625822 - Object: person, Distance: 380.95 cm
2024-05-21 14:49:19.627017 - Object: person, Distance: 397.66 cm
2024-05-21 14:49:19.810847 - Object: person, Distance: 374.66 cm
2024-05-21 14:49:19.811846 - Object: person, Distance: 374.66 cm
2024-05-21 14:49:19.811846 - Object: person, Distance: 369.57 cm
2024-05-21 14:49:19.812847 - Object: person, Distance: 376.73 cm
2024-05-21 14:49:19.813999 - Object: person, Distance: 397.66 cm
2024-05-21 14:49:19.974617 - Object: person, Distance: 384.18 cm
2024-05-21 14:49:19.974617 - Object: person, Distance: 378.83 cm
2024-05-21 14:49:19.975622 - Object: person, Distance: 373.63 cm
2024-05-21 14:49:19.975622 - Object: person, Distance: 376.73 cm
2024-05-21 14:49:19.976723 - Object: person, Distance: 400.00 cm
2024-05-21 14:49:20.138639 - Object: person, Distance: 374.66 cm
2024-05-21 14:49:20.139644 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:20.139644 - Object: person, Distance: 369.57 cm
2024-05-21 14:49:20.140652 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:20.141659 - Object: person, Distance: 401.18 cm
2024-05-21 14:49:20.311283 - Object: person, Distance: 376.73 cm
2024-05-21 14:49:20.312089 - Object: person, Distance: 369.57 cm
2024-05-21 14:49:20.312089 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:20.313095 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:20.313095 - Object: person, Distance: 407.19 cm
2024-05-21 14:49:20.486915 - Object: person, Distance: 370.57 cm
2024-05-21 14:49:20.487940 - Object: person, Distance: 373.63 cm
2024-05-21 14:49:20.487940 - Object: person, Distance: 371.58 cm
2024-05-21 14:49:20.488948 - Object: person, Distance: 384.18 cm
2024-05-21 14:49:20.488948 - Object: person, Distance: 393.06 cm
2024-05-21 14:49:20.658765 - Object: person, Distance: 362.67 cm
2024-05-21 14:49:20.659772 - Object: person, Distance: 370.57 cm
2024-05-21 14:49:20.659772 - Object: person, Distance: 366.58 cm
2024-05-21 14:49:20.660828 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:20.660828 - Object: person, Distance: 380.95 cm
2024-05-21 14:49:21.169562 - Object: person, Distance: 483.99 cm
2024-05-21 14:49:21.169562 - Object: person, Distance: 401.18 cm
2024-05-21 14:49:21.170596 - Object: person, Distance: 361.70 cm
2024-05-21 14:49:21.337536 - Object: person, Distance: 483.99 cm
2024-05-21 14:49:21.337536 - Object: person, Distance: 396.50 cm
2024-05-21 14:49:21.338542 - Object: person, Distance: 378.83 cm
2024-05-21 14:49:21.496406 - Object: person, Distance: 465.75 cm
2024-05-21 14:49:21.497415 - Object: person, Distance: 389.68 cm
2024-05-21 14:49:21.498425 - Object: person, Distance: 373.63 cm
2024-05-21 14:49:21.672876 - Object: person, Distance: 472.22 cm
2024-05-21 14:49:21.676649 - Object: person, Distance: 415.90 cm
2024-05-21 14:49:21.682348 - Object: person, Distance: 393.06 cm
2024-05-21 14:49:22.010473 - Object: person, Distance: 373.63 cm
2024-05-21 14:49:22.010473 - Object: person, Distance: 344.30 cm
2024-05-21 14:49:22.180481 - Object: person, Distance: 387.46 cm
2024-05-21 14:49:22.181486 - Object: person, Distance: 346.94 cm
2024-05-21 14:49:22.368709 - Object: person, Distance: 669.95 cm
2024-05-21 14:49:22.542024 - Object: person, Distance: 435.90 cm
2024-05-21 14:49:22.543028 - Object: person, Distance: 401.18 cm
2024-05-21 14:49:22.543028 - Object: person, Distance: 384.18 cm
2024-05-21 14:49:22.544536 - Object: person, Distance: 434.50 cm
2024-05-21 14:49:22.754349 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:22.755573 - Object: person, Distance: 441.56 cm
2024-05-21 14:49:22.755573 - Object: person, Distance: 393.06 cm
2024-05-21 14:49:22.756928 - Object: person, Distance: 358.84 cm
2024-05-21 14:49:22.955701 - Object: person, Distance: 467.35 cm
2024-05-21 14:49:22.956722 - Object: person, Distance: 408.41 cm
2024-05-21 14:49:22.956722 - Object: person, Distance: 366.58 cm
2024-05-21 14:49:23.138931 - Object: person, Distance: 445.90 cm
2024-05-21 14:49:23.139942 - Object: person, Distance: 383.10 cm
2024-05-21 14:49:23.140945 - Object: person, Distance: 365.59 cm
2024-05-21 14:49:23.310529 - Object: person, Distance: 386.36 cm
2024-05-21 14:49:23.310529 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:23.311535 - Object: person, Distance: 441.56 cm
2024-05-21 14:49:23.312543 - Object: person, Distance: 388.57 cm
2024-05-21 14:49:23.312543 - Object: person, Distance: 361.70 cm
2024-05-21 14:49:23.477455 - Object: person, Distance: 379.89 cm
2024-05-21 14:49:23.478466 - Object: person, Distance: 443.00 cm
2024-05-21 14:49:23.479472 - Object: person, Distance: 395.35 cm
2024-05-21 14:49:23.479472 - Object: person, Distance: 366.58 cm
2024-05-21 14:49:23.480641 - Object: person, Distance: 438.71 cm
2024-05-21 14:49:23.648858 - Object: person, Distance: 391.93 cm
2024-05-21 14:49:23.649873 - Object: person, Distance: 377.78 cm
2024-05-21 14:49:23.649873 - Object: person, Distance: 453.33 cm
2024-05-21 14:49:23.650881 - Object: person, Distance: 388.57 cm
2024-05-21 14:49:23.650881 - Object: person, Distance: 362.67 cm
2024-05-21 14:49:23.652338 - Object: person, Distance: 419.75 cm
2024-05-21 14:49:23.829894 - Object: person, Distance: 372.60 cm
2024-05-21 14:49:23.830903 - Object: person, Distance: 435.90 cm
2024-05-21 14:49:23.831957 - Object: person, Distance: 379.89 cm
2024-05-21 14:49:23.832981 - Object: person, Distance: 353.25 cm
2024-05-21 14:49:23.832981 - Object: person, Distance: 437.30 cm
2024-05-21 14:49:24.022518 - Object: person, Distance: 374.66 cm
2024-05-21 14:49:24.024024 - Object: person, Distance: 462.59 cm
2024-05-21 14:49:24.024024 - Object: person, Distance: 387.46 cm
2024-05-21 14:49:24.025371 - Object: person, Distance: 349.61 cm
2024-05-21 14:49:24.025371 - Object: person, Distance: 405.97 cm
2024-05-21 14:49:24.204277 - Object: person, Distance: 376.73 cm
2024-05-21 14:49:24.204277 - Object: person, Distance: 453.33 cm
2024-05-21 14:49:24.205754 - Object: person, Distance: 390.80 cm
2024-05-21 14:49:24.205754 - Object: person, Distance: 357.89 cm
2024-05-21 14:49:24.377240 - Object: person, Distance: 379.89 cm
2024-05-21 14:49:24.378245 - Object: person, Distance: 451.83 cm
2024-05-21 14:49:24.378245 - Object: person, Distance: 386.36 cm
2024-05-21 14:49:24.379574 - Object: person, Distance: 361.70 cm
2024-05-21 14:49:24.380674 - Object: person, Distance: 430.38 cm
2024-05-21 14:49:24.549679 - Object: person, Distance: 378.83 cm
2024-05-21 14:49:24.551013 - Object: person, Distance: 473.87 cm
2024-05-21 14:49:24.551013 - Object: person, Distance: 389.68 cm
2024-05-21 14:49:24.552336 - Object: person, Distance: 352.33 cm
2024-05-21 14:49:46.935183 - Object: person, Distance: 241.99 cm
2024-05-21 14:49:46.935183 - Object: person, Distance: 234.89 cm
2024-05-21 14:49:46.935183 - Object: person, Distance: 249.54 cm
2024-05-21 14:49:46.935183 - Object: person, Distance: 238.60 cm
2024-05-21 14:49:46.935183 - Object: person, Distance: 238.60 cm
2024-05-21 14:49:46.935183 - Object: person, Distance: 235.70 cm
2024-05-21 14:49:47.134023 - Object: person, Distance: 240.28 cm
2024-05-21 14:49:47.135028 - Object: person, Distance: 234.08 cm
2024-05-21 14:49:47.136116 - Object: person, Distance: 257.09 cm
2024-05-21 14:49:47.136116 - Object: person, Distance: 240.28 cm
2024-05-21 14:49:47.137121 - Object: person, Distance: 240.28 cm
2024-05-21 14:49:47.138126 - Object: person, Distance: 237.35 cm
2024-05-21 14:49:47.311039 - Object: person, Distance: 238.18 cm
2024-05-21 14:49:47.312052 - Object: person, Distance: 234.08 cm
2024-05-21 14:49:47.313058 - Object: person, Distance: 263.06 cm
2024-05-21 14:49:47.314077 - Object: person, Distance: 242.86 cm
2024-05-21 14:49:47.314077 - Object: person, Distance: 237.76 cm
2024-05-21 14:49:47.315085 - Object: person, Distance: 244.60 cm
2024-05-21 14:49:47.315085 - Object: person, Distance: 288.14 cm
2024-05-21 14:49:47.491620 - Object: person, Distance: 240.71 cm
2024-05-21 14:49:47.492643 - Object: person, Distance: 233.28 cm
2024-05-21 14:49:47.492643 - Object: person, Distance: 259.05 cm
2024-05-21 14:49:47.493649 - Object: person, Distance: 244.60 cm
2024-05-21 14:49:47.493649 - Object: person, Distance: 235.70 cm
2024-05-21 14:49:47.494718 - Object: person, Distance: 235.70 cm
2024-05-21 14:49:47.495733 - Object: person, Distance: 283.92 cm
2024-05-21 14:49:47.679627 - Object: person, Distance: 236.52 cm
2024-05-21 14:49:47.680633 - Object: person, Distance: 232.48 cm
2024-05-21 14:49:47.681640 - Object: person, Distance: 266.67 cm
2024-05-21 14:49:47.681640 - Object: person, Distance: 234.89 cm
2024-05-21 14:49:47.682654 - Object: person, Distance: 232.08 cm
2024-05-21 14:49:47.683662 - Object: person, Distance: 238.18 cm
2024-05-21 14:49:47.683662 - Object: person, Distance: 288.75 cm
2024-05-21 14:49:47.852351 - Object: person, Distance: 246.38 cm
2024-05-21 14:49:47.853364 - Object: person, Distance: 234.89 cm
2024-05-21 14:49:47.854372 - Object: person, Distance: 262.55 cm
2024-05-21 14:49:47.854372 - Object: person, Distance: 239.02 cm
2024-05-21 14:49:47.855378 - Object: person, Distance: 231.69 cm
2024-05-21 14:49:47.855378 - Object: person, Distance: 236.52 cm
2024-05-21 14:49:47.856885 - Object: person, Distance: 285.71 cm
2024-05-21 14:49:48.024456 - Object: person, Distance: 239.02 cm
2024-05-21 14:49:48.025478 - Object: person, Distance: 229.34 cm
2024-05-21 14:49:48.025478 - Object: person, Distance: 262.04 cm
2024-05-21 14:49:48.025478 - Object: person, Distance: 237.76 cm
2024-05-21 14:49:48.026985 - Object: person, Distance: 231.69 cm
2024-05-21 14:49:48.028002 - Object: person, Distance: 240.28 cm
2024-05-21 14:49:48.028002 - Object: person, Distance: 276.42 cm
2024-05-21 14:49:48.193706 - Object: person, Distance: 236.52 cm
2024-05-21 14:49:48.194720 - Object: person, Distance: 232.88 cm
2024-05-21 14:49:48.195727 - Object: person, Distance: 261.04 cm
2024-05-21 14:49:48.196726 - Object: person, Distance: 237.76 cm
2024-05-21 14:49:48.197233 - Object: person, Distance: 234.08 cm
2024-05-21 14:49:48.197233 - Object: person, Distance: 239.02 cm
2024-05-21 14:49:48.198524 - Object: person, Distance: 276.99 cm
2024-05-21 14:49:48.372650 - Object: person, Distance: 240.71 cm
2024-05-21 14:49:48.372650 - Object: person, Distance: 234.08 cm
2024-05-21 14:49:48.374095 - Object: person, Distance: 261.54 cm
2024-05-21 14:49:48.375107 - Object: person, Distance: 232.88 cm
2024-05-21 14:49:48.375107 - Object: person, Distance: 232.48 cm
2024-05-21 14:49:48.376614 - Object: person, Distance: 236.52 cm
2024-05-21 14:49:48.376614 - Object: person, Distance: 268.77 cm
2024-05-21 14:49:48.562373 - Object: person, Distance: 239.02 cm
2024-05-21 14:49:48.562373 - Object: person, Distance: 234.48 cm
2024-05-21 14:49:48.563381 - Object: person, Distance: 253.73 cm
2024-05-21 14:49:48.564395 - Object: person, Distance: 240.71 cm
2024-05-21 14:49:48.564395 - Object: person, Distance: 233.28 cm
2024-05-21 14:49:48.565404 - Object: person, Distance: 232.08 cm
2024-05-21 14:49:48.566406 - Object: person, Distance: 264.59 cm
2024-05-21 14:49:48.756702 - Object: person, Distance: 274.75 cm
2024-05-21 14:49:48.757719 - Object: person, Distance: 263.06 cm
2024-05-21 14:49:48.758928 - Object: person, Distance: 251.85 cm
2024-05-21 14:49:48.758928 - Object: person, Distance: 263.06 cm
2024-05-21 14:49:48.759993 - Object: person, Distance: 295.01 cm
2024-05-21 14:49:48.759993 - Object: person, Distance: 237.35 cm
2024-05-21 14:49:48.761010 - Object: person, Distance: 241.99 cm
2024-05-21 14:49:48.928519 - Object: person, Distance: 240.71 cm
2024-05-21 14:49:48.929524 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:48.930531 - Object: person, Distance: 251.39 cm
2024-05-21 14:49:48.931537 - Object: person, Distance: 257.09 cm
2024-05-21 14:49:48.931537 - Object: person, Distance: 242.86 cm
2024-05-21 14:49:48.932649 - Object: person, Distance: 239.86 cm
2024-05-21 14:49:49.105131 - Object: person, Distance: 240.71 cm
2024-05-21 14:49:49.106640 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:49.107668 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:49.108679 - Object: person, Distance: 245.49 cm
2024-05-21 14:49:49.108679 - Object: person, Distance: 253.73 cm
2024-05-21 14:49:49.109710 - Object: person, Distance: 241.13 cm
2024-05-21 14:49:49.109710 - Object: person, Distance: 239.44 cm
2024-05-21 14:49:49.310879 - Object: person, Distance: 255.16 cm
2024-05-21 14:49:49.312371 - Object: person, Distance: 249.08 cm
2024-05-21 14:49:49.313786 - Object: person, Distance: 254.21 cm
2024-05-21 14:49:49.314796 - Object: person, Distance: 264.08 cm
2024-05-21 14:49:49.314796 - Object: person, Distance: 241.99 cm
2024-05-21 14:49:49.314796 - Object: person, Distance: 245.05 cm
2024-05-21 14:49:49.506509 - Object: person, Distance: 236.93 cm
2024-05-21 14:49:49.507741 - Object: person, Distance: 244.60 cm
2024-05-21 14:49:49.509033 - Object: person, Distance: 243.29 cm
2024-05-21 14:49:49.510153 - Object: person, Distance: 244.17 cm
2024-05-21 14:49:49.511160 - Object: person, Distance: 252.79 cm
2024-05-21 14:49:49.511160 - Object: person, Distance: 239.02 cm
2024-05-21 14:49:49.512166 - Object: person, Distance: 237.35 cm
2024-05-21 14:49:49.694623 - Object: person, Distance: 254.21 cm
2024-05-21 14:49:49.696308 - Object: person, Distance: 246.82 cm
2024-05-21 14:49:49.696308 - Object: person, Distance: 249.08 cm
2024-05-21 14:49:49.697347 - Object: person, Distance: 292.47 cm
2024-05-21 14:49:49.697347 - Object: person, Distance: 265.62 cm
2024-05-21 14:49:49.698461 - Object: person, Distance: 241.99 cm
2024-05-21 14:49:49.699507 - Object: person, Distance: 240.71 cm
2024-05-21 14:49:49.867250 - Object: person, Distance: 242.42 cm
2024-05-21 14:49:49.868632 - Object: person, Distance: 252.32 cm
2024-05-21 14:49:49.868632 - Object: person, Distance: 245.05 cm
2024-05-21 14:49:49.869796 - Object: person, Distance: 250.00 cm
2024-05-21 14:49:49.869796 - Object: person, Distance: 297.59 cm
2024-05-21 14:49:49.871231 - Object: person, Distance: 239.86 cm
2024-05-21 14:49:49.871231 - Object: person, Distance: 238.60 cm
2024-05-21 14:49:50.046779 - Object: person, Distance: 247.27 cm
2024-05-21 14:49:50.047787 - Object: person, Distance: 250.92 cm
2024-05-21 14:49:50.047787 - Object: person, Distance: 242.86 cm
2024-05-21 14:49:50.048799 - Object: person, Distance: 250.46 cm
2024-05-21 14:49:50.049837 - Object: person, Distance: 238.18 cm
2024-05-21 14:49:50.049837 - Object: person, Distance: 239.86 cm
2024-05-21 14:49:50.223169 - Object: person, Distance: 249.08 cm
2024-05-21 14:49:50.224179 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:50.225474 - Object: person, Distance: 245.93 cm
2024-05-21 14:49:50.225474 - Object: person, Distance: 252.32 cm
2024-05-21 14:49:50.226474 - Object: person, Distance: 300.22 cm
2024-05-21 14:49:50.226474 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:50.227898 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:50.404506 - Object: person, Distance: 248.63 cm
2024-05-21 14:49:50.405510 - Object: person, Distance: 245.49 cm
2024-05-21 14:49:50.406510 - Object: person, Distance: 246.38 cm
2024-05-21 14:49:50.406510 - Object: person, Distance: 253.26 cm
2024-05-21 14:49:50.407593 - Object: person, Distance: 300.22 cm
2024-05-21 14:49:50.408597 - Object: person, Distance: 241.99 cm
2024-05-21 14:49:50.408597 - Object: person, Distance: 244.17 cm
2024-05-21 14:49:50.579801 - Object: person, Distance: 250.00 cm
2024-05-21 14:49:50.580902 - Object: person, Distance: 246.38 cm
2024-05-21 14:49:50.581962 - Object: person, Distance: 242.42 cm
2024-05-21 14:49:50.581962 - Object: person, Distance: 252.79 cm
2024-05-21 14:49:50.582970 - Object: person, Distance: 304.93 cm
2024-05-21 14:49:50.583981 - Object: person, Distance: 235.70 cm
2024-05-21 14:49:50.583981 - Object: person, Distance: 240.28 cm
2024-05-21 14:49:50.772967 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:50.774003 - Object: person, Distance: 242.86 cm
2024-05-21 14:49:50.774003 - Object: person, Distance: 246.38 cm
2024-05-21 14:49:50.775354 - Object: person, Distance: 254.21 cm
2024-05-21 14:49:50.775354 - Object: person, Distance: 304.25 cm
2024-05-21 14:49:50.776360 - Object: person, Distance: 241.13 cm
2024-05-21 14:49:50.777390 - Object: person, Distance: 239.86 cm
2024-05-21 14:49:50.940025 - Object: person, Distance: 257.09 cm
2024-05-21 14:49:50.941164 - Object: person, Distance: 250.92 cm
2024-05-21 14:49:50.942524 - Object: person, Distance: 250.46 cm
2024-05-21 14:49:50.942524 - Object: person, Distance: 241.99 cm
2024-05-21 14:49:50.943540 - Object: person, Distance: 237.76 cm
2024-05-21 14:49:51.117969 - Object: person, Distance: 256.60 cm
2024-05-21 14:49:51.118994 - Object: person, Distance: 257.09 cm
2024-05-21 14:49:51.120288 - Object: person, Distance: 243.73 cm
2024-05-21 14:49:51.120288 - Object: person, Distance: 257.09 cm
2024-05-21 14:49:51.121392 - Object: person, Distance: 290.60 cm
2024-05-21 14:49:51.122403 - Object: person, Distance: 238.60 cm
2024-05-21 14:49:51.122403 - Object: person, Distance: 240.28 cm
2024-05-21 14:49:51.307503 - Object: person, Distance: 236.52 cm
2024-05-21 14:49:51.307503 - Object: person, Distance: 257.58 cm
2024-05-21 14:49:51.308594 - Object: person, Distance: 300.22 cm
2024-05-21 14:49:51.309603 - Object: person, Distance: 269.84 cm
2024-05-21 14:49:51.309603 - Object: person, Distance: 248.18 cm
2024-05-21 14:49:51.310716 - Object: person, Distance: 242.42 cm
2024-05-21 14:49:51.311722 - Object: person, Distance: 280.41 cm
2024-05-21 14:49:51.495439 - Object: person, Distance: 254.68 cm
2024-05-21 14:49:51.496439 - Object: person, Distance: 264.08 cm
2024-05-21 14:49:51.496947 - Object: person, Distance: 245.93 cm
2024-05-21 14:49:51.496947 - Object: person, Distance: 245.05 cm
2024-05-21 14:49:51.497960 - Object: person, Distance: 259.54 cm
2024-05-21 14:49:51.498963 - Object: person, Distance: 250.46 cm
2024-05-21 14:49:51.498963 - Object: person, Distance: 236.93 cm
2024-05-21 14:49:51.499995 - Object: person, Distance: 262.55 cm
2024-05-21 14:49:51.693002 - Object: person, Distance: 251.39 cm
2024-05-21 14:49:51.694455 - Object: person, Distance: 264.59 cm
2024-05-21 14:49:51.694455 - Object: person, Distance: 245.05 cm
2024-05-21 14:49:51.695732 - Object: person, Distance: 235.29 cm
2024-05-21 14:49:51.696239 - Object: person, Distance: 261.04 cm
2024-05-21 14:49:51.697254 - Object: person, Distance: 248.63 cm
